Locus_tag	Replicon	Start	End	Type	Strand
SM2011_b20475	pSymB	487990	488533	gene	-
SM2011_b20476	pSymB	488789	490389	gene	+
SM2011_b23102	pSymB	490207	490297	gene	-
SM2011_b20477	pSymB	490416	491414	gene	+
SM2011_b20478	pSymB	491411	493213	gene	+
SM2011_b20479	pSymB	493210	494007	gene	+
SM2011_b20480	pSymB	494014	494796	gene	+
SM2011_b20481	pSymB	494856	496695	gene	+
SM2011_b20482	pSymB	496697	498484	gene	+
SM2011_b20483	pSymB	498492	499562	gene	-
SM2011_b20484	pSymB	499667	500876	gene	+
SM2011_b20485	pSymB	500934	502463	gene	+
SM2011_b20486	pSymB	502456	503457	gene	+
SM2011_b20487	pSymB	503454	504452	gene	+
SM2011_b20488	pSymB	504449	505303	gene	+
SM2011_b20489	pSymB	505348	506820	gene	+
SM2011_b20490	pSymB	506813	507696	gene	+
SM2011_b22020	pSymB	507619	508380	gene	-
SM2011_b24007	pSymB	508530	508609	gene	-
SM2011_b20491	pSymB	508668	509246	gene	-
SM2011_b20492	pSymB	509568	510470	gene	-
SM2011_b23105	pSymB	509599	509676	gene	+
SM2011_b20493	pSymB	510585	511319	gene	-
SM2011_b20494	pSymB	511412	512338	gene	+
SM2011_b23106	pSymB	512347	512476	gene	-
SM2011_b20495	pSymB	513219	514922	gene	+
SM2011_b20496	pSymB	515355	516977	gene	-
SM2011_b23107	pSymB	516017	516123	gene	+
SM2011_b20497	pSymB	516974	518503	gene	-
SM2011_b20498	pSymB	518534	519376	gene	-
SM2011_b20499	pSymB	519443	521176	gene	-
SM2011_b23108	pSymB	520676	520744	gene	+
SM2011_b20500	pSymB	521188	522183	gene	-
SM2011_b23109	pSymB	521800	521889	gene	+
SM2011_b20501	pSymB	522180	523184	gene	-
SM2011_b20502	pSymB	523186	524208	gene	-
SM2011_b20503	pSymB	524198	525775	gene	-
SM2011_b20504	pSymB	525802	526929	gene	-
SM2011_b23110	pSymB	526078	526270	gene	+
SM2011_b23111	pSymB	526439	526545	gene	+
SM2011_b20505	pSymB	527074	527862	gene	+
SM2011_b20506	pSymB	527906	528859	gene	-
SM2011_b20507	pSymB	528862	530388	gene	-
SM2011_b23112	pSymB	529999	530048	gene	+
SM2011_b20508	pSymB	530453	531471	gene	-
SM2011_b20509	pSymB	531535	532392	gene	+
SM2011_b20510	pSymB	532439	533587	gene	+
SM2011_b20511	pSymB	533618	534397	gene	+
SM2011_b23113	pSymB	534395	534916	gene	-
SM2011_b22021	pSymB	534740	535000	gene	+
SM2011_b20513	pSymB	535066	536021	gene	+
SM2011_b24008	pSymB	535792	536602	gene	-
SM2011_b22022	pSymB	536209	536367	gene	+
SM2011_b20514	pSymB	536421	537638	gene	-
SM2011_b23114	pSymB	537498	537610	gene	+
SM2011_b20515	pSymB	537612	541213	gene	+
SM2011_b23115	pSymB	539981	540030	gene	-
SM2011_b20516	pSymB	541197	541814	gene	+
SM2011_b23116	pSymB	541772	541908	gene	-
SM2011_b20517	pSymB	542358	542749	gene	-
SM2011_b20518	pSymB	542830	543549	gene	+
SM2011_b23117	pSymB	543622	543885	gene	+
SM2011_b23118	pSymB	543770	544012	gene	+
SM2011_b20519	pSymB	544009	544350	gene	+
SM2011_b23119	pSymB	544711	544791	gene	-
SM2011_b23121	pSymB	544933	545860	gene	+
SM2011_b23122	pSymB	545356	545472	gene	-
SM2011_b23123	pSymB	545794	546036	gene	-
SM2011_b20520	pSymB	546128	546685	gene	+
SM2011_b23124	pSymB	546600	546695	gene	-
SM2011_b23125	pSymB	546725	546925	gene	-
SM2011_b20521	pSymB	546978	548087	gene	+
SM2011_b23126	pSymB	547275	547484	gene	-
SM2011_b20522	pSymB	548363	548747	gene	+
SM2011_b23127	pSymB	548755	549102	gene	+
SM2011_b20523	pSymB	549199	550488	gene	-
SM2011_b23128	pSymB	549199	549285	gene	+
SM2011_b20525	pSymB	550947	551555	gene	+
SM2011_b23129	pSymB	551957	552040	gene	+
SM2011_b20527	pSymB	552145	552579	gene	-
SM2011_b20528	pSymB	552659	553459	gene	-
SM2011_b20529	pSymB	553446	554375	gene	-
SM2011_b23130	pSymB	554097	554199	gene	+
SM2011_b20530	pSymB	554408	554746	gene	-
SM2011_b20531	pSymB	554884	555517	gene	+
SM2011_b20532	pSymB	555519	556157	gene	+
SM2011_b23131	pSymB	556299	556356	gene	-
SM2011_b23132	pSymB	556647	556694	gene	+
SM2011_b20533	pSymB	556746	556949	gene	-
SM2011_b23133	pSymB	556986	557234	gene	-
SM2011_b20534	pSymB	557554	558363	gene	-
SM2011_b20535	pSymB	558360	559370	gene	-
SM2011_b20536	pSymB	559367	561220	gene	-
SM2011_b23135	pSymB	560764	560826	gene	+
SM2011_b20537	pSymB	561217	562246	gene	-
SM2011_b20538	pSymB	562332	563753	gene	+
SM2011_b23138	pSymB	564202	564536	gene	-
SM2011_b23136	pSymB	564203	564276	gene	+
SM2011_b23137	pSymB	564472	564521	gene	+
SM2011_b20539	pSymB	564733	566752	gene	+
SM2011_b23139	pSymB	565622	565716	gene	-
SM2011_b23140	pSymB	566839	567184	gene	-
SM2011_b23141	pSymB	567207	567292	gene	+
SM2011_b20540	pSymB	567388	567750	gene	+
SM2011_b23142	pSymB	567990	568102	gene	-
SM2011_b22019	pSymB	568064	568346	gene	+
SM2011_b20541	pSymB	568284	569990	gene	-
SM2011_b20542	pSymB	570053	570406	gene	-
SM2011_b20544	pSymB	570290	570706	gene	+
SM2011_b20543	pSymB	570403	571192	gene	-
SM2011_b20545	pSymB	571439	571660	gene	-
SM2011_b20546	pSymB	571681	572457	gene	-
SM2011_b24009	pSymB	571859	571913	gene	+
SM2011_b23144	pSymB	571935	571990	gene	+
SM2011_b20547	pSymB	572519	572797	gene	-
SM2011_b20548	pSymB	573919	574425	gene	+
SM2011_b23145	pSymB	574468	574626	gene	+
SM2011_b23146	pSymB	574629	574765	gene	+
SM2011_b20549	pSymB	576049	576366	gene	+
SM2011_b20550	pSymB	576534	576801	gene	-
SM2011_b20551	pSymB	576908	577712	gene	-
SM2011_b23147	pSymB	577731	577874	gene	+
SM2011_b24010	pSymB	578051	578123	gene	+
SM2011_b20552	pSymB	578124	578882	gene	+
SM2011_b20553	pSymB	578903	579097	gene	+
SM2011_b20554	pSymB	579455	579967	gene	-
SM2011_b20555	pSymB	579968	580181	gene	-
SM2011_b23149	pSymB	580384	580599	gene	+
SM2011_b20556	pSymB	580399	581326	gene	+
SM2011_b23150	pSymB	580550	580676	gene	-
SM2011_b22006	pSymB	581476	581873	gene	-
SM2011_b20557	pSymB	582373	582840	gene	-
SM2011_b23151	pSymB	582490	582539	gene	+
SM2011_b20558	pSymB	583429	583965	gene	-
SM2011_b20559	pSymB	583973	584557	gene	+
SM2011_b20560	pSymB	584684	584929	gene	-
SM2011_b23152	pSymB	585216	586342	gene	+
SM2011_b20562	pSymB	586188	587102	gene	-
SM2011_b23153	pSymB	586628	586796	gene	+
SM2011_b20563	pSymB	587217	588262	gene	-
SM2011_b20803	pSymB	588282	589192	gene	+
SM2011_b23154	pSymB	589040	589104	gene	-
SM2011_b20804	pSymB	589235	589966	gene	+
SM2011_b23155	pSymB	589287	589453	gene	-
SM2011_b20805	pSymB	590029	590934	gene	+
SM2011_b20806	pSymB	590986	591852	gene	-
SM2011_b20807	pSymB	591979	593559	gene	+
SM2011_b20808	pSymB	593403	594283	gene	-
SM2011_b23156	pSymB	594109	594274	gene	+
SM2011_b20809	pSymB	594457	595499	gene	+
SM2011_b23157	pSymB	594553	594600	gene	-
SM2011_b23158	pSymB	594766	594850	gene	-
SM2011_b23159	pSymB	595459	595564	gene	-
SM2011_b20810	pSymB	595612	597645	gene	+
SM2011_b20811	pSymB	597788	598457	gene	+
SM2011_b20812	pSymB	598177	599540	gene	-
SM2011_b24011	pSymB	598618	598681	gene	+
SM2011_b23161	pSymB	598929	599245	gene	+
SM2011_b20813	pSymB	599801	601813	gene	+
SM2011_b23162	pSymB	601045	601143	gene	-
SM2011_b20814	pSymB	601912	602777	gene	+
SM2011_b20815	pSymB	602788	605841	gene	-
SM2011_b23163	pSymB	603808	603850	gene	+
SM2011_b20817	pSymB	605878	606990	gene	-
SM2011_b20818	pSymB	607040	608224	gene	+
SM2011_b20819	pSymB	608267	608584	gene	+
SM2011_b20820	pSymB	608694	609920	gene	+
SM2011_b20821	pSymB	610001	610872	gene	+
SM2011_b20822	pSymB	610933	611870	gene	+
SM2011_b20823	pSymB	611880	612942	gene	-
SM2011_b20824	pSymB	612981	615885	gene	-
SM2011_b23164	pSymB	612982	613074	gene	+
SM2011_b20825	pSymB	616000	616859	gene	+
SM2011_b20826	pSymB	616861	617403	gene	+
SM2011_b20827	pSymB	617564	618205	gene	+
SM2011_b23165	pSymB	617910	618105	gene	-
SM2011_b20828	pSymB	618428	618703	gene	+
SM2011_b21663	pSymB	618700	619116	gene	+
SM2011_b21664	pSymB	619216	619485	gene	+
SM2011_b21665	pSymB	619543	619899	gene	+
SM2011_b20829	pSymB	619896	621629	gene	-
SM2011_b23167	pSymB	621607	621804	gene	+
SM2011_b20830	pSymB	621806	622952	gene	+
SM2011_b20831	pSymB	622793	624304	gene	-
SM2011_b20832	pSymB	624305	624964	gene	-
SM2011_b23168	pSymB	624374	624492	gene	+
SM2011_b20833	pSymB	624961	625740	gene	-
SM2011_b20834	pSymB	625737	627060	gene	-
SM2011_b23169	pSymB	627062	627117	gene	-
SM2011_b20835	pSymB	627124	628119	gene	-
SM2011_b20836	pSymB	628100	628429	gene	-
SM2011_b23170	pSymB	628111	628177	gene	+
SM2011_b23171	pSymB	628716	628755	gene	+
SM2011_b20837	pSymB	628970	629194	gene	-
SM2011_b20838	pSymB	629244	630315	gene	-
SM2011_b20841	pSymB	630590	632045	gene	-
SM2011_b20839	pSymB	630968	631177	gene	+
SM2011_b22007	pSymB	633126	633379	gene	-
SM2011_b20842	pSymB	633438	634667	gene	-
SM2011_b20843	pSymB	634671	636476	gene	-
SM2011_b21013	pSymB	636536	637127	gene	-
SM2011_b21014	pSymB	637296	637676	gene	-
SM2011_b21015	pSymB	638049	639383	gene	-
SM2011_b21016	pSymB	639364	640401	gene	-
SM2011_b21017	pSymB	640398	641411	gene	-
SM2011_b21018	pSymB	641408	642439	gene	-
SM2011_b21019	pSymB	642432	643960	gene	-
SM2011_b21021	pSymB	644149	645122	gene	+
SM2011_b23176	pSymB	644197	644236	gene	-
SM2011_b21022	pSymB	645127	646689	gene	+
SM2011_b23177	pSymB	646620	646704	gene	-
SM2011_b21023	pSymB	646730	647044	gene	+
SM2011_b21024	pSymB	647133	647380	gene	+
SM2011_b21025	pSymB	647392	647837	gene	-
SM2011_b23179	pSymB	648470	648584	gene	-
SM2011_b24012	pSymB	648694	648779	gene	-
SM2011_b21027	pSymB	648789	649505	gene	-
SM2011_b23180	pSymB	649293	649355	gene	+
SM2011_b21028	pSymB	649720	649881	gene	-
SM2011_b21029	pSymB	649979	650503	gene	+
SM2011_b21030	pSymB	650648	651097	gene	-
SM2011_b21031	pSymB	651109	651720	gene	-
SM2011_b21032	pSymB	651771	652157	gene	+
SM2011_b21034	pSymB	652631	652915	gene	+
SM2011_b23181	pSymB	652912	653049	gene	+
SM2011_b21035	pSymB	653526	653943	gene	-
SM2011_b21036	pSymB	653870	654486	gene	+
SM2011_b21037	pSymB	654649	656244	gene	+
SM2011_b21038	pSymB	656251	657228	gene	+
SM2011_b21039	pSymB	657242	658117	gene	+
SM2011_b21040	pSymB	658114	659787	gene	+
SM2011_b21041	pSymB	659875	661110	gene	+
SM2011_b23182	pSymB	661126	661232	gene	-
SM2011_b21042	pSymB	661227	662468	gene	+
SM2011_b21043	pSymB	663078	663647	gene	+
SM2011_b21044	pSymB	663823	665895	gene	-
SM2011_b22008	pSymB	665990	666262	gene	-
SM2011_b21695	pSymB	666455	667256	gene	-
SM2011_b23183	pSymB	668104	668286	gene	-
SM2011_b23184	pSymB	669164	669322	gene	-
SM2011_b21662	pSymB	669335	669844	gene	-
SM2011_b23185	pSymB	669903	669931	gene	+
SM2011_b24013	pSymB	669945	670089	gene	+
SM2011_b23186	pSymB	670060	670141	gene	-
SM2011_b24014	pSymB	670163	670236	gene	+
SM2011_b23188	pSymB	670470	670613	gene	+
SM2011_b23190	pSymB	671277	671486	gene	-
SM2011_b23191	pSymB	671901	672003	gene	-
SM2011_b21696	pSymB	672637	673518	gene	+
SM2011_b21697	pSymB	673505	674032	gene	+
SM2011_b21661	pSymB	674575	674958	gene	+
SM2011_b21711	pSymB	674931	675062	gene	+
SM2011_b21045	pSymB	675574	676833	gene	+
SM2011_b23192	pSymB	676728	676994	gene	-
SM2011_b23193	pSymB	676835	676911	gene	+
SM2011_b21046	pSymB	676929	677402	gene	+
SM2011_b22009	pSymB	677566	678027	gene	-
SM2011_b23194	pSymB	677690	677740	gene	+
SM2011_b23195	pSymB	678169	678204	gene	-
SM2011_b22010	pSymB	679091	679801	gene	+
SM2011_b23196	pSymB	679663	679945	gene	-
SM2011_b21047	pSymB	679949	680355	gene	-
SM2011_b23197	pSymB	679982	680029	gene	+
SM2011_b23198	pSymB	680190	680263	gene	+
SM2011_b21048	pSymB	680363	681871	gene	-
SM2011_b21049	pSymB	681854	682012	gene	-
SM2011_b21050	pSymB	682225	683778	gene	+
SM2011_b23199	pSymB	683240	683313	gene	-
SM2011_b21051	pSymB	683783	685280	gene	-
SM2011_b21052	pSymB	685476	686547	gene	+
SM2011_b21053	pSymB	686567	687817	gene	+
SM2011_b21054	pSymB	687906	688523	gene	-
SM2011_b21055	pSymB	688565	689341	gene	-
SM2011_b21056	pSymB	689476	691803	gene	-
SM2011_b21057	pSymB	691769	692647	gene	-
SM2011_b21059	pSymB	692656	693470	gene	+
SM2011_b21060	pSymB	693475	694524	gene	+
SM2011_b21061	pSymB	694547	695794	gene	+
SM2011_b23200	pSymB	694574	694907	gene	-
SM2011_b23201	pSymB	694992	695119	gene	-
SM2011_b21062	pSymB	695816	697015	gene	+
SM2011_b21063	pSymB	697066	699176	gene	+
SM2011_b21065	pSymB	699192	700169	gene	-
SM2011_b23203	pSymB	699878	699966	gene	+
SM2011_b21066	pSymB	700166	701119	gene	-
SM2011_b21067	pSymB	701135	702370	gene	-
SM2011_b23205	pSymB	702164	702241	gene	+
SM2011_b23206	pSymB	702450	702476	gene	+
SM2011_b23207	pSymB	702615	702905	gene	+
SM2011_b21068	pSymB	702649	703298	gene	-
SM2011_b21069	pSymB	704126	705425	gene	+
SM2011_b23208	pSymB	704126	704162	gene	-
SM2011_b23210	pSymB	705303	705535	gene	-
SM2011_b23209	pSymB	705471	705509	gene	+
SM2011_b23211	pSymB	705543	705592	gene	-
SM2011_b21070	pSymB	705595	707676	gene	+
SM2011_b21071	pSymB	708090	708740	gene	+
SM2011_b21072	pSymB	708785	709077	gene	-
SM2011_b23212	pSymB	708861	708886	gene	+
SM2011_b23213	pSymB	708888	708985	gene	+
SM2011_b23214	pSymB	709407	709519	gene	+
SM2011_b21073	pSymB	709467	710834	gene	-
SM2011_b23215	pSymB	710462	710577	gene	+
SM2011_b21074	pSymB	710906	711805	gene	-
SM2011_b21075	pSymB	712086	713318	gene	+
SM2011_b21076	pSymB	713308	714468	gene	-
SM2011_b23216	pSymB	714058	714108	gene	+
SM2011_b21077	pSymB	714591	714881	gene	-
SM2011_b21078	pSymB	714880	716088	gene	+
SM2011_b21079	pSymB	716517	717248	gene	+
SM2011_b21080	pSymB	717445	718373	gene	+
SM2011_b23217	pSymB	718159	718208	gene	-
SM2011_b21081	pSymB	718410	719957	gene	+
SM2011_b21082	pSymB	719989	722292	gene	+
SM2011_b21083	pSymB	722428	722871	gene	+
SM2011_b21084	pSymB	722868	723221	gene	+
SM2011_b21085	pSymB	723284	724936	gene	+
SM2011_b21086	pSymB	725362	725853	gene	-
SM2011_b21087	pSymB	725892	730683	gene	+
SM2011_b21088	pSymB	730923	731138	gene	-
SM2011_b21089	pSymB	731219	732461	gene	+
SM2011_b21090	pSymB	732458	733594	gene	+
SM2011_b24015	pSymB	733748	733790	gene	+
SM2011_b21091	pSymB	733832	734909	gene	+
SM2011_b21092	pSymB	734914	735390	gene	+
SM2011_b21093	pSymB	735415	736379	gene	-
SM2011_b21094	pSymB	736484	737978	gene	+
SM2011_b21095	pSymB	737975	738847	gene	+
SM2011_b21096	pSymB	738844	739626	gene	+
SM2011_b21097	pSymB	739676	740518	gene	+
SM2011_b23219	pSymB	740215	740280	gene	-
SM2011_b21098	pSymB	740597	741992	gene	+
SM2011_b21100	pSymB	742003	742936	gene	+
SM2011_b24016	pSymB	742305	742386	gene	+
SM2011_b21101	pSymB	742886	743975	gene	-
SM2011_b21102	pSymB	744026	744833	gene	-
SM2011_b21103	pSymB	744915	746295	gene	+
SM2011_b21104	pSymB	746365	747261	gene	+
SM2011_b21105	pSymB	747261	748127	gene	+
SM2011_b21106	pSymB	748134	749231	gene	+
SM2011_b21107	pSymB	749233	750345	gene	+
SM2011_b23221	pSymB	749935	750002	gene	-
SM2011_b21108	pSymB	750358	750687	gene	+
SM2011_b21109	pSymB	750680	751762	gene	+
SM2011_b21110	pSymB	751764	752225	gene	+
SM2011_b21111	pSymB	752023	752956	gene	+
SM2011_b21112	pSymB	752979	753824	gene	+
SM2011_b21113	pSymB	753701	755356	gene	+
SM2011_b21114	pSymB	755270	756595	gene	-
SM2011_b21115	pSymB	756621	757212	gene	-
SM2011_b21116	pSymB	757323	758054	gene	-
SM2011_b21117	pSymB	758138	758633	gene	-
SM2011_b23222	pSymB	758612	758692	gene	+
SM2011_b21119	pSymB	758779	759383	gene	+
SM2011_b21120	pSymB	759361	759579	gene	+
SM2011_b21121	pSymB	759482	760735	gene	+
SM2011_b21122	pSymB	760763	762370	gene	+
SM2011_b21123	pSymB	762367	762768	gene	+
SM2011_b21124	pSymB	762785	764773	gene	+
SM2011_b21125	pSymB	764770	765639	gene	+
SM2011_b21126	pSymB	765636	766468	gene	+
SM2011_b21127	pSymB	766470	766869	gene	+
SM2011_b21128	pSymB	766876	767550	gene	+
SM2011_b21129	pSymB	767503	768937	gene	-
SM2011_b21130	pSymB	768942	770151	gene	-
SM2011_b21131	pSymB	770167	771048	gene	-
SM2011_b21132	pSymB	771032	771898	gene	-
SM2011_b21133	pSymB	771895	773072	gene	-
SM2011_b23224	pSymB	772555	772660	gene	+
SM2011_b23225	pSymB	772799	772854	gene	+
SM2011_b21134	pSymB	773152	774271	gene	-
SM2011_b21135	pSymB	774400	775242	gene	+
SM2011_b21136	pSymB	775306	775968	gene	+
SM2011_b21137	pSymB	775974	776633	gene	+
SM2011_b23226	pSymB	776484	776538	gene	-
SM2011_b21138	pSymB	776647	777414	gene	+
SM2011_b21139	pSymB	777451	777834	gene	+
SM2011_b21140	pSymB	777831	778691	gene	+
SM2011_b21216	pSymB	778733	779815	gene	-
SM2011_b21217	pSymB	779812	780753	gene	-
SM2011_b21218	pSymB	780750	781775	gene	-
SM2011_b21219	pSymB	781772	782620	gene	-
SM2011_b21220	pSymB	782617	783662	gene	-
SM2011_b21221	pSymB	783699	785156	gene	-
SM2011_b21222	pSymB	785185	786433	gene	+
SM2011_b23227	pSymB	786442	786472	gene	-
SM2011_b21223	pSymB	786521	787540	gene	+
SM2011_b21224	pSymB	787540	789441	gene	+
SM2011_b21225	pSymB	789438	790277	gene	+
SM2011_b21226	pSymB	790324	791064	gene	+
SM2011_b21227	pSymB	791061	792053	gene	+
SM2011_b21228	pSymB	792050	792994	gene	+
SM2011_b21229	pSymB	793017	794360	gene	-
SM2011_b23228	pSymB	794379	794648	gene	+
SM2011_b21230	pSymB	794507	795589	gene	-
SM2011_b23229	pSymB	794768	794929	gene	+
SM2011_b21231	pSymB	795658	796812	gene	-
SM2011_b23230	pSymB	796936	796987	gene	+
SM2011_b21232	pSymB	797069	799171	gene	-
SM2011_b21233	pSymB	799174	800004	gene	-
SM2011_b21234	pSymB	800001	800393	gene	-
SM2011_b23231	pSymB	800709	800797	gene	-
SM2011_b23232	pSymB	800857	800961	gene	+
SM2011_b21235	pSymB	800874	801886	gene	-
SM2011_b21236	pSymB	802086	803108	gene	+
SM2011_b21237	pSymB	803188	804114	gene	+
SM2011_b21239	pSymB	804155	805603	gene	+
SM2011_b21240	pSymB	805758	807954	gene	-
SM2011_b21241	pSymB	808022	809352	gene	-
SM2011_b21242	pSymB	809388	810512	gene	-
SM2011_b23234	pSymB	809390	809501	gene	+
SM2011_b23235	pSymB	810265	810331	gene	+
SM2011_b21243	pSymB	810688	811786	gene	-
SM2011_b21244	pSymB	811845	813207	gene	-
SM2011_b23236	pSymB	813226	813314	gene	+
SM2011_b24017	pSymB	813326	813403	gene	+
SM2011_b23237	pSymB	813335	813553	gene	-
SM2011_b21245	pSymB	813577	814874	gene	+
SM2011_b23238	pSymB	814378	814430	gene	-
SM2011_b21246	pSymB	814937	815629	gene	+
SM2011_b21247	pSymB	815670	816356	gene	+
SM2011_b21248	pSymB	816425	817615	gene	+
SM2011_b21249	pSymB	817647	818757	gene	-
SM2011_b21250	pSymB	818714	820183	gene	+
SM2011_b21251	pSymB	820205	822505	gene	+
SM2011_b21252	pSymB	822583	823680	gene	+
SM2011_b21253	pSymB	823677	824447	gene	+
SM2011_b21254	pSymB	824381	825313	gene	-
SM2011_b21255	pSymB	825432	826695	gene	+
SM2011_b21256	pSymB	826685	828083	gene	-
SM2011_b21257	pSymB	828313	829819	gene	+
SM2011_b21259	pSymB	829761	830853	gene	+
SM2011_b21260	pSymB	830870	832998	gene	+
SM2011_b21261	pSymB	832995	834896	gene	+
SM2011_b21262	pSymB	834898	835896	gene	+
SM2011_b21263	pSymB	835893	837068	gene	+
SM2011_b21264	pSymB	837074	838362	gene	+
SM2011_b21265	pSymB	838369	839616	gene	+
SM2011_b21266	pSymB	839613	840861	gene	+
SM2011_b22011	pSymB	840683	841452	gene	-
SM2011_b21269	pSymB	841476	844452	gene	+
SM2011_b21270	pSymB	844454	844999	gene	+
SM2011_b21271	pSymB	845083	845930	gene	+
SM2011_b21272	pSymB	845944	847050	gene	+
SM2011_b21273	pSymB	847047	848069	gene	+
SM2011_b21274	pSymB	848086	848985	gene	+
SM2011_b21275	pSymB	848982	849761	gene	+
SM2011_b23242	pSymB	849754	850782	gene	+
SM2011_b21277	pSymB	850789	851712	gene	+
SM2011_b21278	pSymB	851709	853490	gene	+
SM2011_b21279	pSymB	853497	854752	gene	-
SM2011_b21280	pSymB	854818	855528	gene	+
SM2011_b21281	pSymB	855645	857101	gene	+
SM2011_b23243	pSymB	855827	855916	gene	-
SM2011_b22012	pSymB	857274	858023	gene	+
SM2011_b21283	pSymB	857875	858897	gene	-
SM2011_b23244	pSymB	858785	858896	gene	+
SM2011_b21284	pSymB	858907	860352	gene	-
SM2011_b21285	pSymB	860460	860861	gene	+
SM2011_b21286	pSymB	860867	862348	gene	+
SM2011_b21287	pSymB	862362	864695	gene	+
SM2011_b21288	pSymB	864722	865588	gene	+
SM2011_b21289	pSymB	865563	866014	gene	-
SM2011_b21290	pSymB	866071	867051	gene	+
SM2011_b21291	pSymB	867063	868111	gene	-
SM2011_b21292	pSymB	868138	869398	gene	+
SM2011_b21293	pSymB	869395	870738	gene	+
SM2011_b21294	pSymB	870945	871464	gene	-
SM2011_b21295	pSymB	871523	872150	gene	-
SM2011_b24018	pSymB	872055	872148	gene	-
SM2011_b21296	pSymB	872314	872742	gene	+
SM2011_b21297	pSymB	872780	874921	gene	-
SM2011_b21298	pSymB	874930	880414	gene	-
SM2011_b21299	pSymB	880576	881422	gene	+
SM2011_b21300	pSymB	881424	882508	gene	+
SM2011_b21301	pSymB	882513	884994	gene	+
SM2011_b21302	pSymB	884996	885477	gene	+
SM2011_b21303	pSymB	885498	885926	gene	+
SM2011_b21304	pSymB	885960	886770	gene	+
SM2011_b21143	pSymB	886950	888350	gene	-
SM2011_b23246	pSymB	888379	888487	gene	+
SM2011_b21144	pSymB	888497	889539	gene	+
SM2011_b21145	pSymB	889557	890756	gene	+
SM2011_b21146	pSymB	890753	891691	gene	+
SM2011_b21147	pSymB	891691	892428	gene	+
SM2011_b21148	pSymB	892580	893777	gene	+
SM2011_b23247	pSymB	893282	893345	gene	-
SM2011_b21149	pSymB	893790	894674	gene	+
SM2011_b21150	pSymB	894671	895528	gene	+
SM2011_b21151	pSymB	895558	896791	gene	+
SM2011_b21152	pSymB	896872	898009	gene	+
SM2011_b24019	pSymB	897030	897073	gene	-
SM2011_b23248	pSymB	897074	897123	gene	-
SM2011_b23249	pSymB	897125	897150	gene	-
SM2011_b21153	pSymB	898012	898512	gene	+
SM2011_b21154	pSymB	898622	899093	gene	+
SM2011_b21155	pSymB	899127	900620	gene	-
SM2011_b23250	pSymB	900021	900097	gene	+
SM2011_b21156	pSymB	900622	901188	gene	-
SM2011_b21157	pSymB	901196	901620	gene	+
SM2011_b21158	pSymB	901641	902504	gene	+
SM2011_b21159	pSymB	902473	903300	gene	+
SM2011_b21160	pSymB	903325	905244	gene	+
SM2011_b21161	pSymB	905253	906686	gene	+
SM2011_b21162	pSymB	906760	907974	gene	+
SM2011_b21163	pSymB	908036	909851	gene	-
SM2011_b23251	pSymB	909459	909615	gene	+
SM2011_b21164	pSymB	909848	910663	gene	-
SM2011_b23252	pSymB	910527	910607	gene	+
SM2011_b21165	pSymB	910665	912200	gene	-
SM2011_b21166	pSymB	912197	913567	gene	-
SM2011_b23254	pSymB	913569	913633	gene	-
SM2011_b21167	pSymB	913647	914987	gene	-
SM2011_b21168	pSymB	915185	916395	gene	-
SM2011_b24020	pSymB	916336	916384	gene	+
SM2011_b21169	pSymB	916439	917003	gene	+
SM2011_b21170	pSymB	916850	917437	gene	-
SM2011_b21171	pSymB	917434	918606	gene	-
SM2011_b22025	pSymB	918575	919509	gene	-
SM2011_b21174	pSymB	919596	921133	gene	-
SM2011_b21175	pSymB	921143	922105	gene	-
SM2011_b21176	pSymB	922277	923182	gene	-
SM2011_b21177	pSymB	923274	924113	gene	-
SM2011_b21178	pSymB	924280	925536	gene	-
SM2011_b23257	pSymB	924994	925047	gene	+
SM2011_b21179	pSymB	925636	926811	gene	-
SM2011_b23258	pSymB	926074	926123	gene	+
SM2011_b21180	pSymB	926842	927795	gene	-
SM2011_b23259	pSymB	927830	927888	gene	+
SM2011_b21181	pSymB	927959	929170	gene	+
SM2011_b21182	pSymB	929182	930434	gene	+
SM2011_b21183	pSymB	930385	932470	gene	-
SM2011_b23261	pSymB	930601	930684	gene	+
SM2011_b23262	pSymB	930919	930967	gene	+
SM2011_b21184	pSymB	932548	933732	gene	+
SM2011_b21185	pSymB	933673	935240	gene	-
SM2011_b21186	pSymB	935245	936676	gene	-
SM2011_b23263	pSymB	936700	936760	gene	+
SM2011_b21187	pSymB	936793	937667	gene	+
SM2011_b23264	pSymB	937585	937675	gene	-
SM2011_b21188	pSymB	938011	939144	gene	+
SM2011_b21189	pSymB	939162	940265	gene	+
SM2011_b21190	pSymB	940267	941304	gene	+
SM2011_b21191	pSymB	941314	943107	gene	+
SM2011_b21192	pSymB	943138	944418	gene	-
